"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/29/2012 12:00:00 AM,18.0000,"ADD","Bank of America","","","","","PO Box 25118","","Tampa","FL","33622-5118","MON","Check Printing",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
5/20/2012 12:00:00 AM,4.2300,,"PayPal","","","","","2211 N First Street","","San Jose","CA","95131","MON","Transaction Fees",
5/19/2012 12:00:00 AM,2.6500,,"PayPal","","","","","2211 N First Street","","San Jose","CA","95131","MON","Transaction Fees",
5/17/2012 12:00:00 AM,18.3200,,"PayPal","","","","","2211 N First Street","","San Jose","CA","95131","MON","Transaction Fees",
5/16/2012 12:00:00 AM,11.3400,,"PayPal","","","","","2211 N First Street","","San Jose","CA","95131","MON","Transaction Fees",
4/12/2012 12:00:00 AM,5371.2000,,"PBC Supervisor of Elections","","","","","240 S Military Trail","","West Palm Beach","FL","33415","MON","Filing Fee",
4/24/2012 12:00:00 AM,3500.0000,,"Patriot Games, Inc","","","","","120 S Dixie Highway, Suite 202","","West Palm Beach","FL","33401","MON","Consulting",
4/24/2012 12:00:00 AM,367.0000,,"Grimaldi's","","","","","1 N Clematis Street, Suite 110","","West Palm Beach","FL","33401","MON","Fundraiser Refreshments",
5/2/2012 12:00:00 AM,172.7700,,"T-Mobile","","","","","10300 W Forest Hill Blvd., #1","","Wellington","FL","33414-3123","MON","Mobile Telephone",
5/15/2012 12:00:00 AM,300.0000,,"BSE Design & Communications","","","","","2250 Palm Beach Lakes Blvd.","Suite 106","West Palm Beach","FL","33409","MON","Design Campaign Brochure",
5/17/2012 12:00:00 AM,90.0000,,"Chamber of Commerce of the Palm Beaches","","","","","401 N Flagler Drive","","West Palm Beach","FL","33401","MON","Business Awards Breakfast",
5/6/2012 12:00:00 AM,52.4300,,"Staples","","","","","10465 Southern Blvd.","","Royal Palm Beach","FL","33411","MON","Office Supplies",
5/11/2012 12:00:00 AM,6.6100,,"The UPS Store","","","","","11924 W Forest Hill Blvd.","Suite 22","Wellington","FL","33414","MON","Postage",
5/11/2012 12:00:00 AM,27.0000,,"US Postal Service","","","","","12794 Forest Hill Blvd.","Suite K2","Wellington","FL","33414","MON","Postage Stamps",
5/7/2012 12:00:00 AM,49.0000,,"Campaign Partners","","","","","16 Dudley Street","","Fitchburg","MA","01420","MON","Website",
5/17/2012 12:00:00 AM,38.0000,,"Bank of America","","","","","PO Box 25118","","Tampa","FL","33622","MON","Check Order",
5/25/2012 12:00:00 AM,239.6300,,"The Photography Studio, Inc","","","","","3222 S Dixie Highway","","West Palm Beach","FL","33405","MON","Photography ",
5/26/2012 12:00:00 AM,7.5500,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fees",
5/30/2012 12:00:00 AM,11.9100,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fees",
5/30/2012 12:00:00 AM,1.7500,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fee",
5/21/2012 12:00:00 AM,78.7900,,"Creative Marketing","","","","","3460 Fairlane Farms Road, #14","","Wellington","FL","33414","MON","Business Cards",
5/21/2012 12:00:00 AM,50.0000,,"Palm Beach County League of Cities, Inc","","","","","PO Box 1989","Government Center","West Palm Beach","FL","33402","MON","Luncheon",
6/3/2012 12:00:00 AM,18.0000,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fee",
6/6/2012 12:00:00 AM,14.8000,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fee",
6/8/2012 12:00:00 AM,7.5500,,"PayPal","","","","","2211 N 1st Street","","San Jose","CA","95131","MON","Transaction Fee",
